Format Version,1.23,Take Name,Illuminance Optitrack_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 03.20.26.743,Capture Start Frame,1623671,Total Frames in Take,16332,Total Exported Frames,16332,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
241,2.008000,-0.389154,0.524184,-0.470224,-0.593869,-4252.052265,1301.698964,-2511.366630
242,2.017000,-0.390300,0.516242,-0.466059,-0.603283,-4251.128910,1301.428087,-2507.085357
243,2.025000,-0.391763,0.508968,-0.461545,-0.611923,-4250.101487,1300.969973,-2502.971170
244,2.033000,-0.392656,0.500881,-0.457801,-0.620772,-4248.908648,1300.804572,-2499.067028
245,2.042000,-0.394143,0.493516,-0.453808,-0.628611,-4247.610223,1300.330344,-2495.293266
246,2.050000,-0.394597,0.486227,-0.450331,-0.636458,-4246.296570,1300.178449,-2491.868664
247,2.058000,-0.396216,0.478903,-0.446634,-0.643571,-4244.720405,1299.675771,-2488.476170
248,2.067000,-0.396544,0.472195,-0.443748,-0.650287,-4243.284796,1299.428386,-2485.490809
249,2.075000,-0.395917,0.466521,-0.441460,-0.656294,-4242.054977,1299.130283,-2482.740490
250,2.083000,-0.397266,0.461548,-0.437049,-0.661923,-4240.664759,1298.558582,-2479.953415
251,2.092000,-0.397266,0.457402,-0.432540,-0.667737,-4239.282463,1298.553206,-2477.563857
252,2.100000,-0.396846,0.454367,-0.428023,-0.672949,-4238.185474,1298.738545,-2475.486755
253,2.108000,-0.396449,0.452162,-0.423652,-0.677420,-4237.211455,1298.867495,-2473.592966
254,2.117000,-0.396565,0.451232,-0.418716,-0.681031,-4236.362169,1298.896974,-2471.857902
255,2.125000,-0.397561,0.451197,-0.412707,-0.684134,-4235.455005,1298.920853,-2470.268103
256,2.133000,-0.397440,0.450804,-0.408460,-0.687006,-4234.881465,1299.343107,-2469.107343
257,2.142000,-0.396041,0.451553,-0.404518,-0.689649,-4234.174122,1299.553731,-2467.646228
258,2.150000,-0.396106,0.453100,-0.399209,-0.691688,-4233.442113,1299.630867,-2466.351754
259,2.158000,-0.396716,0.454746,-0.393593,-0.693475,-4232.614234,1299.556770,-2465.018180
260,2.167000,-0.397053,0.456469,-0.387717,-0.695457,-4231.724880,1299.536566,-2463.653546
261,2.175000,-0.397710,0.457575,-0.381371,-0.697860,-4230.596359,1299.587370,-2462.135249
262,2.183000,-0.398042,0.459105,-0.374741,-0.700253,-4229.599397,1299.590786,-2460.555209
263,2.192000,-0.398125,0.459583,-0.368562,-0.703165,-4228.450781,1299.625997,-2458.757160
264,2.200000,-0.398612,0.460007,-0.361838,-0.706099,-4227.210009,1299.601859,-2456.807402
265,2.208000,-0.398813,0.459285,-0.355653,-0.709589,-4225.818222,1299.726080,-2454.668879
266,2.217000,-0.399243,0.457961,-0.349628,-0.713188,-4224.257439,1299.687161,-2452.276565
267,2.225000,-0.399826,0.455806,-0.343894,-0.717020,-4222.461856,1299.650224,-2449.742317
268,2.233000,-0.402155,0.453060,-0.337633,-0.720425,-4220.386461,1299.164768,-2447.010535
269,2.242000,-0.402810,0.448787,-0.333377,-0.724702,-4218.059416,1298.815475,-2443.892153
270,2.250000,-0.405876,0.444040,-0.328528,-0.728122,-4215.514420,1298.067861,-2440.857759
271,2.258000,-0.408472,0.438681,-0.324109,-0.731890,-4212.761124,1297.391093,-2437.625385
272,2.267000,-0.410332,0.432598,-0.320318,-0.736127,-4209.830622,1296.885706,-2434.272380
273,2.275000,-0.412307,0.426101,-0.316589,-0.740414,-4206.804540,1296.400380,-2430.832131
274,2.283000,-0.414628,0.418828,-0.312517,-0.744983,-4203.567962,1295.863088,-2427.173191
275,2.292000,-0.417137,0.411053,-0.308666,-0.749505,-4200.218635,1295.290774,-2423.512017
276,2.300000,-0.420273,0.402886,-0.304307,-0.753957,-4196.633172,1294.535100,-2419.715554
277,2.308000,-0.422911,0.393862,-0.300437,-0.758786,-4192.915944,1294.005740,-2415.940035
278,2.317000,-0.425598,0.384438,-0.296569,-0.763623,-4189.027727,1293.397093,-2412.128043
279,2.325000,-0.427777,0.375753,-0.292768,-0.768182,-4185.230035,1292.815626,-2408.360576
280,2.333000,-0.429834,0.366633,-0.289606,-0.772627,-4181.353149,1292.145008,-2404.618356
281,2.342000,-0.431493,0.357953,-0.286552,-0.776898,-4177.475246,1291.562002,-2401.009063
282,2.350000,-0.433319,0.349751,-0.283254,-0.780817,-4173.539867,1290.915437,-2397.486343
283,2.358000,-0.435555,0.342103,-0.279607,-0.784268,-4169.591360,1290.095776,-2394.114204
284,2.367000,-0.437536,0.334716,-0.276581,-0.787420,-4165.720450,1289.391293,-2391.001178
285,2.375000,-0.439385,0.328022,-0.273732,-0.790198,-4161.829964,1288.722047,-2388.095495
286,2.383000,-0.441228,0.321864,-0.270682,-0.792750,-4157.925240,1287.948552,-2385.354107
287,2.392000,-0.443245,0.316598,-0.267480,-0.794830,-4154.047617,1286.872778,-2382.701145
288,2.400000,-0.444555,0.311366,-0.264576,-0.797133,-4150.271910,1286.040683,-2380.206730
289,2.408000,-0.445597,0.307348,-0.261630,-0.799081,-4146.681219,1285.047706,-2377.787072
290,2.417000,-0.445806,0.305499,-0.258697,-0.800626,-4143.621071,1283.785642,-2375.299373
291,2.425000,-0.445673,0.303248,-0.255041,-0.802726,-4140.405079,1282.805444,-2373.056530
292,2.433000,-0.446560,0.299590,-0.251423,-0.804746,-4136.867756,1281.696193,-2370.926749
293,2.442000,-0.447810,0.297026,-0.246410,-0.806550,-4133.264165,1280.256014,-2368.734767
294,2.450000,-0.448755,0.294742,-0.242348,-0.808093,-4129.991351,1278.822936,-2366.683522
295,2.458000,-0.449583,0.292459,-0.237076,-0.810023,-4126.393818,1277.466038,-2364.640816
296,2.467000,-0.450941,0.291092,-0.232315,-0.811139,-4123.318607,1276.004431,-2362.602046
297,2.475000,-0.452987,0.288415,-0.226861,-0.812499,-4119.770518,1274.785494,-2360.582652
298,2.483000,-0.454261,0.286659,-0.222192,-0.813698,-4116.843359,1273.559997,-2358.569972
299,2.492000,-0.456211,0.283477,-0.216699,-0.815201,-4113.382271,1272.465960,-2356.470324
300,2.500000,-0.458399,0.280958,-0.210617,-0.816440,-4110.187266,1271.446302,-2354.348196
301,2.508000,-0.461604,0.277104,-0.203464,-0.817764,-4106.471851,1269.964867,-2352.040913
302,2.517000,-0.464476,0.273117,-0.196696,-0.819134,-4102.771511,1268.575218,-2349.795184
303,2.525000,-0.468001,0.266743,-0.190843,-0.820611,-4098.512885,1267.000834,-2347.506607
304,2.533000,-0.469776,0.261344,-0.185883,-0.822470,-4094.565749,1265.958687,-2345.305660
305,2.542000,-0.471380,0.254354,-0.182879,-0.824415,-4090.414417,1265.217902,-2343.002033
306,2.550000,-0.473319,0.247650,-0.179265,-0.826137,-4086.082911,1264.152845,-2340.655426
307,2.558000,-0.475551,0.239610,-0.176389,-0.827844,-4081.472104,1263.044592,-2338.149644
308,2.567000,-0.477500,0.232093,-0.174508,-0.829261,-4076.993786,1261.797257,-2335.738909
309,2.575000,-0.478961,0.225001,-0.171849,-0.830927,-4072.253094,1260.481389,-2333.302638
310,2.583000,-0.479644,0.215714,-0.169251,-0.833524,-4067.009567,1259.606412,-2330.995538
311,2.592000,-0.479858,0.206703,-0.167199,-0.836095,-4062.109103,1258.961463,-2328.630489
312,2.600000,-0.482941,0.194099,-0.166493,-0.837480,-4055.935354,1257.051048,-2326.785022
313,2.608000,-0.481528,0.186127,-0.162834,-0.840817,-4051.546268,1257.285643,-2324.243957
314,2.617000,-0.479835,0.177934,-0.159253,-0.844237,-4047.247433,1257.665492,-2321.567049
315,2.625000,-0.477666,0.170687,-0.156110,-0.847544,-4043.357081,1258.390955,-2319.112411
316,2.633000,-0.474836,0.164680,-0.151685,-0.851119,-4039.620233,1258.902624,-2316.490073
317,2.642000,-0.472600,0.158843,-0.146325,-0.854404,-4035.767435,1259.402202,-2314.088596
318,2.650000,-0.468777,0.154415,-0.141919,-0.858058,-4032.611290,1260.381897,-2311.432671
319,2.658000,-0.466489,0.148709,-0.137645,-0.861004,-4028.863255,1260.570304,-2309.097784
320,2.667000,-0.463249,0.143391,-0.133822,-0.864252,-4025.397893,1261.254403,-2306.736420
321,2.675000,-0.459585,0.138977,-0.129791,-0.867537,-4022.219777,1262.121852,-2304.358099
322,2.683000,-0.455573,0.134053,-0.126654,-0.870886,-4019.283706,1263.369440,-2301.995437
323,2.692000,-0.451139,0.129243,-0.122920,-0.874449,-4016.322766,1264.672041,-2299.692200
324,2.700000,-0.448389,0.123787,-0.118477,-0.877261,-4013.305244,1265.521527,-2297.515858
325,2.708000,-0.444433,0.117776,-0.116932,-0.880304,-4010.592477,1267.119988,-2295.324899
326,2.717000,-0.441372,0.110602,-0.115102,-0.883012,-4007.603444,1268.510230,-2293.364256
327,2.725000,-0.439163,0.103218,-0.113768,-0.885177,-4004.718597,1269.792091,-2291.480293
328,2.733000,-0.436575,0.096844,-0.112433,-0.887345,-4001.895854,1270.896251,-2289.684894
329,2.742000,-0.434127,0.092010,-0.111684,-0.889154,-3999.357200,1271.855552,-2287.758825
330,2.750000,-0.431865,0.085634,-0.111875,-0.890867,-3996.862165,1273.063437,-2286.268649
331,2.758000,-0.429816,0.079304,-0.113270,-0.892266,-3994.705323,1274.451085,-2284.803095
332,2.767000,-0.426768,0.076261,-0.113011,-0.894025,-3992.628868,1275.344053,-2283.244849
333,2.775000,-0.423282,0.073794,-0.113258,-0.895857,-3990.802499,1276.346539,-2281.731867
334,2.783000,-0.420993,0.070641,-0.113255,-0.897189,-3988.982442,1277.196492,-2280.471146
335,2.792000,-0.418869,0.068285,-0.113477,-0.898337,-3987.364074,1278.092136,-2279.199271
336,2.800000,-0.417461,0.066303,-0.114561,-0.899003,-3986.080525,1278.894257,-2277.888212
337,2.808000,-0.415844,0.065148,-0.116475,-0.899591,-3985.107707,1279.832155,-2276.618330
338,2.817000,-0.414346,0.064720,-0.118824,-0.900005,-3984.390449,1280.689645,-2275.420752
339,2.825000,-0.412607,0.065560,-0.120334,-0.900543,-3983.616618,1281.140801,-2274.313583
340,2.833000,-0.411919,0.067818,-0.119888,-0.900750,-3982.702647,1280.927695,-2273.321927
341,2.842000,-0.410723,0.067158,-0.121627,-0.901112,-3981.930821,1281.427665,-2272.515282
342,2.850000,-0.410529,0.065968,-0.123299,-0.901062,-3981.267277,1281.834080,-2271.785029
343,2.858000,-0.410158,0.065026,-0.124895,-0.901079,-3980.673805,1282.235207,-2271.068711
344,2.867000,-0.410473,0.063268,-0.125926,-0.900917,-3979.887817,1282.549857,-2270.397233
345,2.875000,-0.411929,0.060042,-0.128557,-0.900101,-3978.718976,1282.518385,-2269.762213
346,2.883000,-0.411103,0.058283,-0.128590,-0.900590,-3977.959925,1282.892560,-2269.041470
347,2.892000,-0.410809,0.057021,-0.128261,-0.900852,-3977.216987,1283.170724,-2268.250904
348,2.900000,-0.410155,0.054878,-0.128378,-0.901266,-3976.376002,1283.483937,-2267.433248
349,2.908000,-0.409638,0.053551,-0.130641,-0.901256,-3975.972943,1283.768666,-2266.548216
350,2.917000,-0.406796,0.052533,-0.140306,-0.901150,-3976.654053,1284.755314,-2265.669506
351,2.925000,-0.405210,0.047747,-0.140839,-0.902047,-3975.596879,1285.329058,-2265.148961
352,2.933000,-0.403859,0.044043,-0.141725,-0.902703,-3974.695492,1285.821909,-2264.507749
353,2.942000,-0.402839,0.041139,-0.141605,-0.903314,-3973.845125,1286.140748,-2263.733672
354,2.950000,-0.400891,0.036079,-0.141498,-0.904413,-3972.753449,1286.749195,-2263.159651
355,2.958000,-0.398647,0.031303,-0.141347,-0.905606,-3971.725975,1287.292230,-2262.546525
356,2.967000,-0.396435,0.025588,-0.141286,-0.906765,-3970.641122,1287.994890,-2262.062673
357,2.975000,-0.393662,0.020920,-0.141651,-0.908035,-3969.746278,1288.712772,-2261.377453
358,2.983000,-0.391673,0.016874,-0.140553,-0.909149,-3968.906248,1289.240869,-2260.610618
359,2.992000,-0.391992,0.010172,-0.142177,-0.908859,-3967.492543,1289.256448,-2259.995729
360,3.000000,-0.390654,0.004735,-0.142141,-0.909485,-3966.624760,1289.966222,-2259.259020
361,3.008000,-0.389720,0.000633,-0.141439,-0.910007,-3965.737303,1290.400223,-2258.289862
362,3.017000,-0.387628,-0.002964,-0.140389,-0.911058,-3964.896409,1290.990166,-2257.485440
363,3.025000,-0.385928,-0.007420,-0.140069,-0.911803,-3964.155199,1291.616512,-2256.784906
364,3.033000,-0.383908,-0.011534,-0.139916,-0.912637,-3963.546161,1292.239825,-2256.114107
365,3.042000,-0.382176,-0.015291,-0.139271,-0.913406,-3962.890059,1292.615625,-2255.359839
366,3.050000,-0.380647,-0.019531,-0.139809,-0.913882,-3962.422334,1293.141801,-2254.629185
367,3.058000,-0.378832,-0.023617,-0.139569,-0.914576,-3961.816496,1293.551622,-2254.038663
368,3.067000,-0.377334,-0.028460,-0.139050,-0.915136,-3960.998823,1293.912465,-2253.574384
369,3.075000,-0.376484,-0.034706,-0.138709,-0.915322,-3959.904876,1294.204574,-2253.282437
370,3.083000,-0.375350,-0.040362,-0.138474,-0.915592,-3959.093899,1294.673778,-2252.984993
371,3.092000,-0.373936,-0.044581,-0.138568,-0.915960,-3958.584629,1295.126300,-2252.529032
372,3.100000,-0.372713,-0.049139,-0.138469,-0.916241,-3958.005785,1295.565997,-2252.078252
373,3.108000,-0.371316,-0.053720,-0.139989,-0.916320,-3957.803729,1296.166819,-2251.620439
374,3.117000,-0.370042,-0.057932,-0.140009,-0.916575,-3957.340193,1296.551450,-2251.163318
375,3.125000,-0.369049,-0.062661,-0.140763,-0.916549,-3956.964359,1296.989206,-2250.819478
376,3.133000,-0.367473,-0.067155,-0.142123,-0.916654,-3956.789280,1297.493771,-2250.467189
377,3.142000,-0.365819,-0.069720,-0.142651,-0.917042,-3956.663120,1297.616074,-2249.974541
378,3.150000,-0.363812,-0.071673,-0.143194,-0.917605,-3956.611734,1297.674645,-2249.547158
379,3.158000,-0.362569,-0.074967,-0.144478,-0.917632,-3956.779908,1297.894403,-2249.220898
380,3.167000,-0.362093,-0.078454,-0.145607,-0.917351,-3956.912022,1298.044252,-2248.863520
381,3.175000,-0.361913,-0.083085,-0.147454,-0.916719,-3956.919746,1298.191133,-2248.614452
382,3.183000,-0.361812,-0.087019,-0.148731,-0.916187,-3956.477849,1297.814222,-2248.484170
383,3.192000,-0.362000,-0.088742,-0.148641,-0.915962,-3956.329466,1297.397935,-2247.996046
384,3.200000,-0.361327,-0.091305,-0.150114,-0.915736,-3956.700384,1297.414933,-2247.667840
385,3.208000,-0.360947,-0.093355,-0.151375,-0.915471,-3957.072633,1297.310912,-2247.299140
386,3.217000,-0.360338,-0.095798,-0.152665,-0.915245,-3957.422520,1297.183957,-2247.050965
387,3.225000,-0.360466,-0.098245,-0.154211,-0.914675,-3957.845409,1297.103523,-2246.699592
388,3.233000,-0.360401,-0.100272,-0.155827,-0.914207,-3958.360358,1296.983842,-2246.334621
389,3.242000,-0.360212,-0.101614,-0.157264,-0.913887,-3958.949486,1296.800262,-2245.906656
390,3.250000,-0.359919,-0.102204,-0.157776,-0.913849,-3959.470725,1296.351426,-2245.513236
391,3.258000,-0.359980,-0.103833,-0.159684,-0.913309,-3960.140320,1296.134079,-2245.111180
392,3.267000,-0.360103,-0.105810,-0.161268,-0.912756,-3960.673972,1295.900243,-2244.818847
393,3.275000,-0.358086,-0.104704,-0.161565,-0.913624,-3961.889291,1296.289534,-2244.122052
394,3.283000,-0.358323,-0.106506,-0.162453,-0.913165,-3962.305700,1296.016140,-2243.876569
395,3.292000,-0.358604,-0.107629,-0.163236,-0.912783,-3962.813996,1295.707271,-2243.489172
396,3.300000,-0.359017,-0.108911,-0.164039,-0.912325,-3963.313358,1295.396940,-2243.145404
397,3.308000,-0.359183,-0.110649,-0.164991,-0.911879,-3963.739068,1295.193800,-2242.946119
398,3.317000,-0.359435,-0.112361,-0.165617,-0.911456,-3964.118080,1294.948294,-2242.746623
399,3.325000,-0.359563,-0.114207,-0.166158,-0.911078,-3964.489476,1294.769979,-2242.570574
400,3.333000,-0.359744,-0.116172,-0.166220,-0.910746,-3964.771157,1294.543249,-2242.464295
401,3.342000,-0.360220,-0.117587,-0.166410,-0.910342,-3965.114214,1294.232337,-2242.283461
402,3.350000,-0.360503,-0.119215,-0.166786,-0.909949,-3965.469624,1294.001066,-2242.166104
403,3.358000,-0.360899,-0.120449,-0.167028,-0.909586,-3965.801652,1293.750278,-2242.045108
404,3.367000,-0.361197,-0.121906,-0.167006,-0.909277,-3966.086582,1293.596105,-2241.967792
405,3.375000,-0.361464,-0.123502,-0.167116,-0.908935,-3966.367388,1293.422948,-2241.889664
406,3.383000,-0.361602,-0.125063,-0.166814,-0.908723,-3966.572365,1293.272230,-2241.859702
407,3.392000,-0.361374,-0.126905,-0.166941,-0.908534,-3966.782676,1293.275049,-2241.899081
408,3.400000,-0.361120,-0.129009,-0.167412,-0.908252,-3967.024041,1293.353278,-2241.920629
409,3.408000,-0.360913,-0.130737,-0.167363,-0.908096,-3967.181803,1293.380577,-2241.893224
410,3.417000,-0.360586,-0.132772,-0.167045,-0.907990,-3967.228328,1293.440984,-2241.909657
411,3.425000,-0.360304,-0.134760,-0.166379,-0.907931,-3967.173359,1293.483671,-2241.934753
412,3.433000,-0.359970,-0.136582,-0.166172,-0.907829,-3967.152191,1293.575210,-2241.923081
413,3.442000,-0.359540,-0.138169,-0.165898,-0.907809,-3967.126705,1293.633203,-2241.900494
414,3.450000,-0.359297,-0.139917,-0.166069,-0.907607,-3967.147684,1293.792484,-2241.877281
415,3.458000,-0.359129,-0.141605,-0.166228,-0.907382,-3967.151094,1293.967267,-2241.871288
416,3.467000,-0.358779,-0.143416,-0.166180,-0.907245,-3967.077267,1294.147203,-2241.937981
417,3.475000,-0.358319,-0.145335,-0.165891,-0.907174,-3966.931466,1294.344840,-2242.047844
418,3.483000,-0.357907,-0.147227,-0.165292,-0.907141,-3966.711003,1294.526467,-2242.147016
419,3.492000,-0.357570,-0.148865,-0.164739,-0.907108,-3966.481821,1294.687256,-2242.187827
420,3.500000,-0.356976,-0.150601,-0.164347,-0.907126,-3966.245351,1294.948155,-2242.201103
421,3.508000,-0.356161,-0.152751,-0.164125,-0.907127,-3965.964937,1295.312916,-2242.237207
422,3.517000,-0.355347,-0.154896,-0.163464,-0.907202,-3965.594702,1295.705959,-2242.317817
423,3.525000,-0.354776,-0.156818,-0.162530,-0.907263,-3965.169659,1295.999053,-2242.398742
424,3.533000,-0.353970,-0.159066,-0.162220,-0.907242,-3964.770772,1296.341193,-2242.529725
425,3.542000,-0.353258,-0.161325,-0.162062,-0.907149,-3964.338880,1296.666297,-2242.675054
426,3.550000,-0.352750,-0.163124,-0.161671,-0.907094,-3963.881460,1296.914742,-2242.795547
427,3.558000,-0.352061,-0.164679,-0.161437,-0.907123,-3963.440832,1297.214451,-2242.931684
428,3.567000,-0.351480,-0.166085,-0.161027,-0.907165,-3962.956965,1297.495072,-2243.083490
429,3.575000,-0.350689,-0.167727,-0.160559,-0.907252,-3962.433660,1297.865947,-2243.433607
430,3.583000,-0.350754,-0.169152,-0.160036,-0.907054,-3961.876248,1298.020308,-2243.588315
431,3.592000,-0.356017,-0.174128,-0.158208,-0.904379,-3960.078108,1296.976420,-2243.333181
432,3.600000,-0.356430,-0.174805,-0.157562,-0.904199,-3959.529972,1296.969579,-2243.427864
433,3.608000,-0.357424,-0.175285,-0.157142,-0.903786,-3959.032376,1296.799212,-2243.429031
434,3.617000,-0.358454,-0.175595,-0.156887,-0.903362,-3958.578751,1296.613413,-2243.439043
435,3.625000,,,,,,,
436,3.633000,-0.360484,-0.175983,-0.156383,-0.902566,-3957.630214,1296.287860,-2243.542102
437,3.642000,-0.361210,-0.176104,-0.156344,-0.902259,-3957.174698,1296.214648,-2243.633357
438,3.650000,-0.361984,-0.176874,-0.156416,-0.901786,-3956.640285,1296.166974,-2243.846172
439,3.658000,-0.363015,-0.178206,-0.156350,-0.901120,-3955.941904,1296.103714,-2244.124165
440,3.667000,-0.363959,-0.179527,-0.156080,-0.900524,-3955.190047,1296.042161,-2244.448926
441,3.675000,-0.364912,-0.180754,-0.155567,-0.899981,-3954.392926,1295.940362,-2244.773291
442,3.683000,-0.365899,-0.181457,-0.155047,-0.899528,-3953.603952,1295.785346,-2245.008552
443,3.692000,-0.366926,-0.182182,-0.154652,-0.899031,-3952.770138,1295.604382,-2245.262412
444,3.700000,-0.368213,-0.183280,-0.154441,-0.898318,-3951.845207,1295.392570,-2245.535167
445,3.708000,-0.369105,-0.184210,-0.154566,-0.897740,-3951.017493,1295.306812,-2245.790874
446,3.717000,-0.369923,-0.184935,-0.154052,-0.897343,-3950.115624,1295.169946,-2246.086110
447,3.725000,-0.370741,-0.185599,-0.153453,-0.896971,-3949.151373,1295.011179,-2246.380462
448,3.733000,-0.371450,-0.186260,-0.152919,-0.896631,-3948.143408,1294.886651,-2246.678078
449,3.742000,-0.371950,-0.186877,-0.152779,-0.896320,-3947.158289,1294.816269,-2246.947776
450,3.750000,-0.372467,-0.187857,-0.152361,-0.895971,-3946.086660,1294.738511,-2247.273070
451,3.758000,-0.372693,-0.187398,-0.151359,-0.896143,-3944.942030,1294.534287,-2247.448517
452,3.767000,-0.372623,-0.187749,-0.150242,-0.896286,-3943.878971,1294.505771,-2247.702364
453,3.775000,-0.372742,-0.188844,-0.149131,-0.896192,-3942.699771,1294.502652,-2248.020890
454,3.783000,-0.372559,-0.189464,-0.147895,-0.896343,-3941.568012,1294.539459,-2248.324978
455,3.792000,-0.372246,-0.190435,-0.146792,-0.896448,-3940.474116,1294.655679,-2248.679343
456,3.800000,-0.371586,-0.190637,-0.145792,-0.896842,-3939.458996,1294.774101,-2248.935828
457,3.808000,-0.370969,-0.190521,-0.144661,-0.897305,-3938.413470,1294.842598,-2249.164078
458,3.817000,-0.370798,-0.191311,-0.143248,-0.897435,-3937.244021,1294.853347,-2249.495989
459,3.825000,-0.369844,-0.189923,-0.141581,-0.898387,-3936.117955,1294.708506,-2249.707492
460,3.833000,-0.369876,-0.189087,-0.140288,-0.898753,-3935.044047,1294.604172,-2249.726850
461,3.842000,-0.369380,-0.189213,-0.138453,-0.899215,-3933.955031,1294.653064,-2250.070457
462,3.850000,-0.369216,-0.189891,-0.136649,-0.899415,-3932.813096,1294.647276,-2250.537695
463,3.858000,-0.369456,-0.190159,-0.135242,-0.899473,-3931.648344,1294.561890,-2250.790818
464,3.867000,-0.368598,-0.189953,-0.134040,-0.900048,-3930.523717,1294.461289,-2251.159893
465,3.875000,-0.368654,-0.189082,-0.132824,-0.900389,-3929.325657,1294.254550,-2251.189390
466,3.883000,-0.368590,-0.189491,-0.131888,-0.900467,-3928.230954,1294.192432,-2251.416923
467,3.892000,-0.368902,-0.190289,-0.130691,-0.900345,-3927.012074,1294.136854,-2251.673100
468,3.900000,-0.369591,-0.191943,-0.129076,-0.899944,-3925.654338,1294.031032,-2252.092419
469,3.908000,-0.370460,-0.193650,-0.128014,-0.899373,-3924.390662,1294.007788,-2252.451538
470,3.917000,-0.370159,-0.194148,-0.126756,-0.899568,-3923.108002,1293.765463,-2252.913358
471,3.925000,-0.371070,-0.193872,-0.126054,-0.899350,-3921.902916,1293.507250,-2253.021355
472,3.933000,-0.372257,-0.194646,-0.125634,-0.898751,-3920.694620,1293.262577,-2253.297364
473,3.942000,-0.373347,-0.195228,-0.124920,-0.898272,-3919.521978,1292.979624,-2253.595797
474,3.950000,-0.374587,-0.195486,-0.123903,-0.897840,-3918.376396,1292.688988,-2253.902340
475,3.958000,-0.375861,-0.195778,-0.123767,-0.897263,-3917.125554,1292.266810,-2254.319827
476,3.967000,-0.377289,-0.195813,-0.123234,-0.896729,-3916.020364,1291.918714,-2254.566113
477,3.975000,-0.378385,-0.195814,-0.123274,-0.896262,-3915.101346,1291.636157,-2254.812979
478,3.983000,-0.378923,-0.195151,-0.122420,-0.896296,-3914.111696,1291.363240,-2255.112789
479,3.992000,-0.379462,-0.194758,-0.121554,-0.896271,-3913.064808,1291.093870,-2255.457316
480,4.000000,-0.379923,-0.194248,-0.120761,-0.896294,-3912.066988,1290.884216,-2255.688064
481,4.008000,-0.380147,-0.194235,-0.120043,-0.896298,-3911.131719,1290.952017,-2255.926927
482,4.017000,-0.380284,-0.194462,-0.118900,-0.896343,-3910.028539,1290.796623,-2256.340313
483,4.025000,-0.380306,-0.195053,-0.117743,-0.896358,-3908.828392,1290.604326,-2256.787763
484,4.033000,-0.380320,-0.195576,-0.116565,-0.896392,-3907.615903,1290.415248,-2257.186471
485,4.042000,-0.380161,-0.196435,-0.115966,-0.896349,-3906.539372,1290.420473,-2257.551624
486,4.050000,-0.379677,-0.197518,-0.116420,-0.896258,-3905.699234,1290.781819,-2257.849437
487,4.058000,-0.379837,-0.198764,-0.115007,-0.896097,-3904.456130,1290.634139,-2258.345221
488,4.067000,-0.379303,-0.199098,-0.114035,-0.896373,-3903.389301,1290.637001,-2258.688127
489,4.075000,-0.379084,-0.199414,-0.113205,-0.896501,-3902.293644,1290.645965,-2258.930999
490,4.083000,-0.378682,-0.199199,-0.112013,-0.896868,-3901.203055,1290.652771,-2259.099618
491,4.092000,-0.378343,-0.199268,-0.111407,-0.897071,-3900.256087,1290.682727,-2259.297705
492,4.100000,-0.377922,-0.200264,-0.111541,-0.897011,-3899.429291,1291.006082,-2259.551902
493,4.108000,-0.377108,-0.200685,-0.111019,-0.897324,-3898.544515,1291.168417,-2259.789934
494,4.117000,-0.376340,-0.201374,-0.110408,-0.897567,-3897.555193,1291.367257,-2260.047724
495,4.125000,-0.375631,-0.201561,-0.109154,-0.897975,-3896.524265,1291.392603,-2260.323063
496,4.133000,-0.375570,-0.202607,-0.107764,-0.897933,-3895.356233,1291.383207,-2260.658093
497,4.142000,-0.375338,-0.203659,-0.106875,-0.897899,-3894.370683,1291.536739,-2261.001317
498,4.150000,-0.375107,-0.204695,-0.106145,-0.897846,-3893.448400,1291.764857,-2261.333740
499,4.158000,-0.374787,-0.205204,-0.105190,-0.897976,-3892.532555,1291.934214,-2261.621347
500,4.167000,-0.374413,-0.206118,-0.104932,-0.897953,-3891.735690,1292.364781,-2261.931239
501,4.175000,-0.374302,-0.206479,-0.104297,-0.897990,-3890.880926,1292.511832,-2262.196416
502,4.183000,-0.374372,-0.206561,-0.103756,-0.898005,-3890.015104,1292.611227,-2262.408061
503,4.192000,-0.374571,-0.206357,-0.102911,-0.898066,-3889.126712,1292.659871,-2262.619338
504,4.200000,-0.375094,-0.206474,-0.101710,-0.897958,-3888.135931,1292.589563,-2262.922332
505,4.208000,-0.376129,-0.206958,-0.100857,-0.897509,-3887.184527,1292.683681,-2263.159002
506,4.217000,-0.377140,-0.207329,-0.100556,-0.897033,-3886.239310,1292.835693,-2263.338972
507,4.225000,-0.377867,-0.207571,-0.100454,-0.896683,-3885.261313,1292.932749,-2263.574350
