Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 styro_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 04.28.53.531,Capture Start Frame,2116479,Total Frames in Take,17915,Total Exported Frames,17915,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
10519,87.658000,-0.262661,0.689194,-0.367217,0.566721,-2910.490074,1022.058210,1303.129405
10520,87.667000,-0.260829,0.689521,-0.368952,0.566042,-2909.233889,1021.309960,1305.721003
10521,87.675000,-0.260800,0.689943,-0.368463,0.565859,-2907.966100,1020.874273,1308.111629
10522,87.683000,-0.259386,0.690715,-0.368803,0.565346,-2906.773965,1020.479232,1310.395154
10523,87.692000,-0.259116,0.691374,-0.367601,0.565448,-2905.457911,1020.342744,1312.640429
10524,87.700000,-0.258553,0.691886,-0.367274,0.565290,-2904.176697,1019.945905,1314.895724
10525,87.708000,-0.255919,0.692759,-0.368994,0.564300,-2903.078245,1019.223374,1317.285388
10526,87.717000,-0.255678,0.693111,-0.368467,0.564322,-2901.814896,1018.878974,1319.519315
10527,87.725000,-0.254081,0.693795,-0.368801,0.563984,-2900.683462,1018.464802,1321.780444
10528,87.733000,-0.251049,0.694790,-0.370270,0.563153,-2899.624828,1017.893330,1324.150170
10529,87.742000,-0.250806,0.694741,-0.370093,0.563439,-2898.388092,1017.345386,1326.413954
10530,87.750000,-0.249554,0.695257,-0.369694,0.563619,-2897.336122,1017.043639,1328.605805
10531,87.758000,-0.247230,0.696061,-0.370079,0.563398,-2896.481224,1016.638726,1330.836910
10532,87.767000,-0.247453,0.695782,-0.369759,0.563855,-2895.509326,1016.043071,1333.034620
10533,87.775000,-0.247682,0.695924,-0.369495,0.563753,-2894.881855,1015.384813,1335.135285
10534,87.783000,-0.251533,0.698017,-0.367088,0.561026,-2896.063896,1014.843279,1336.517601
10535,87.792000,-0.253979,0.699542,-0.363366,0.560447,-2896.096625,1014.662410,1338.359721
10536,87.800000,-0.255661,0.698095,-0.365607,0.560028,-2895.102878,1012.563374,1340.983621
10537,87.808000,-0.258656,0.696543,-0.364842,0.561084,-2894.000423,1011.309374,1343.270630
10538,87.817000,-0.259260,0.697356,-0.363492,0.560671,-2893.648019,1010.905092,1345.137124
10539,87.825000,-0.260247,0.698250,-0.362386,0.559816,-2893.521957,1010.438918,1347.007034
10540,87.833000,-0.261771,0.698873,-0.360135,0.559782,-2893.000462,1010.078270,1349.059620
10541,87.842000,-0.263809,0.699349,-0.357503,0.559918,-2892.553029,1009.613196,1350.905698
10542,87.850000,-0.263296,0.700680,-0.356146,0.559359,-2892.549041,1009.562838,1352.691897
10543,87.858000,-0.263614,0.701730,-0.357261,0.557178,-2892.344290,1008.646762,1354.928629
10544,87.867000,-0.264907,0.700372,-0.358731,0.557329,-2891.336697,1007.382612,1357.063154
10545,87.875000,-0.265892,0.699023,-0.358829,0.558489,-2890.098206,1006.559046,1359.159089
10546,87.883000,-0.266289,0.698104,-0.358830,0.559448,-2889.025248,1005.928256,1361.179710
10547,87.892000,-0.265396,0.698727,-0.359299,0.558792,-2888.518562,1005.514763,1363.083617
10548,87.900000,-0.264246,0.699098,-0.360021,0.558409,-2887.764691,1004.938567,1365.088260
10549,87.908000,-0.262293,0.699213,-0.361482,0.558243,-2886.787649,1004.257225,1367.099005
10550,87.917000,-0.261510,0.699629,-0.361941,0.557791,-2885.982418,1003.576416,1369.108436
10551,87.925000,-0.260961,0.700095,-0.362356,0.557194,-2885.170809,1002.821582,1371.190496
10552,87.933000,-0.260365,0.700987,-0.362979,0.555944,-2884.503616,1002.121664,1373.234709
10553,87.942000,-0.261334,0.701809,-0.362915,0.554492,-2883.776294,1001.178402,1375.473254
10554,87.950000,-0.262361,0.703073,-0.362873,0.552430,-2883.217127,1000.204742,1377.761689
10555,87.958000,-0.261242,0.704183,-0.363749,0.550968,-2882.475798,999.539063,1379.793237
10556,87.967000,-0.261011,0.705328,-0.364298,0.549247,-2881.803456,998.843221,1381.920280
10557,87.975000,-0.260430,0.705853,-0.365093,0.548321,-2880.959557,998.269813,1384.082870
10558,87.983000,-0.260044,0.706593,-0.366400,0.546677,-2880.255910,997.516487,1386.428255
10559,87.992000,-0.259444,0.706620,-0.367713,0.546044,-2879.256268,996.842817,1388.760897
10560,88.000000,-0.258691,0.707816,-0.368422,0.544371,-2878.543401,996.404689,1391.155094
10561,88.008000,-0.257892,0.708656,-0.368799,0.543402,-2877.711076,996.077386,1393.646803
10562,88.017000,-0.257097,0.709110,-0.369258,0.542874,-2876.723091,995.773893,1396.123628
10563,88.025000,-0.254406,0.714148,-0.367675,0.538596,-2877.744993,996.854611,1398.394439
10564,88.033000,-0.253294,0.715985,-0.366800,0.537275,-2877.450711,997.252715,1400.784944
10565,88.042000,-0.252708,0.716760,-0.366352,0.536824,-2876.595812,997.355288,1403.383492
10566,88.050000,-0.255112,0.712433,-0.367812,0.540436,-2873.550215,995.847951,1406.030028
10567,88.058000,-0.249903,0.720833,-0.366311,0.532696,-2876.191273,997.978744,1408.275281
10568,88.067000,-0.246970,0.725568,-0.364978,0.528534,-2877.211201,999.293033,1410.604250
10569,88.075000,-0.246510,0.726378,-0.365132,0.527528,-2876.514519,999.416247,1412.904369
10570,88.083000,-0.248386,0.724350,-0.365570,0.529132,-2874.457336,998.699381,1415.352164
10571,88.092000,-0.252971,0.718232,-0.367677,0.533819,-2870.764744,996.595607,1417.864790
10572,88.100000,-0.252366,0.719702,-0.368706,0.531410,-2870.462789,996.650159,1420.221592
10573,88.108000,-0.250881,0.720893,-0.369170,0.530174,-2869.767938,997.070977,1422.363906
10574,88.117000,-0.251758,0.721807,-0.368831,0.528749,-2869.419301,997.269043,1424.642511
10575,88.125000,-0.251756,0.722894,-0.369033,0.527123,-2869.141505,997.592572,1426.788977
10576,88.133000,-0.252594,0.724249,-0.367551,0.525896,-2868.928480,998.435553,1428.773331
10577,88.142000,-0.253224,0.725478,-0.366264,0.524794,-2868.626942,999.194039,1430.880559
10578,88.150000,-0.253474,0.726185,-0.365567,0.524182,-2868.266378,999.891134,1433.099267
10579,88.158000,-0.253386,0.726902,-0.366691,0.522443,-2868.110837,1000.110835,1435.489404
10580,88.167000,-0.253290,0.728081,-0.366365,0.521074,-2868.034772,1000.802298,1437.696109
10581,88.175000,-0.254120,0.728811,-0.365299,0.520397,-2867.759928,1001.631157,1439.930299
10582,88.183000,-0.255897,0.729030,-0.362915,0.520889,-2867.340708,1002.697599,1441.997084
10583,88.192000,-0.257568,0.729842,-0.361896,0.519635,-2867.406705,1003.404551,1444.147103
10584,88.200000,-0.257970,0.730632,-0.360920,0.519004,-2867.320807,1004.218464,1446.243784
10585,88.208000,-0.258722,0.730754,-0.361356,0.518154,-2867.174789,1004.636756,1448.647675
10586,88.217000,-0.260390,0.730810,-0.359799,0.518323,-2866.813953,1005.431943,1450.738850
10587,88.225000,-0.261879,0.731090,-0.359057,0.517691,-2866.693851,1006.008598,1452.942229
10588,88.233000,-0.262569,0.731664,-0.359042,0.516541,-2866.742381,1006.634874,1455.004856
10589,88.242000,-0.264090,0.732197,-0.358534,0.515361,-2866.787366,1007.169571,1457.147309
10590,88.250000,-0.265791,0.731920,-0.358541,0.514875,-2866.523044,1007.408516,1459.262447
10591,88.258000,-0.267175,0.732286,-0.358211,0.513867,-2866.561366,1007.871980,1461.409934
10592,88.267000,-0.268337,0.732199,-0.358955,0.512866,-2866.432007,1008.115749,1463.507164
10593,88.275000,-0.269676,0.732731,-0.358968,0.511392,-2866.499701,1008.517758,1465.514572
10594,88.283000,-0.270784,0.733073,-0.359482,0.509953,-2866.536165,1008.750798,1467.509085
10595,88.292000,-0.272193,0.733067,-0.359820,0.508973,-2866.389108,1008.949853,1469.565364
10596,88.300000,-0.273621,0.733173,-0.360041,0.507896,-2866.452248,1009.208969,1471.559595
10597,88.308000,-0.275156,0.733229,-0.360578,0.506605,-2866.464793,1009.344608,1473.624519
10598,88.317000,-0.276273,0.733352,-0.360843,0.505629,-2866.421979,1009.669777,1475.537756
10599,88.325000,-0.277188,0.733559,-0.361472,0.504377,-2866.290632,1009.889296,1477.561884
10600,88.333000,-0.277948,0.733697,-0.361901,0.503449,-2866.223124,1010.096815,1479.536496
10601,88.342000,-0.278963,0.733992,-0.362739,0.501852,-2866.293772,1010.187799,1481.517910
10602,88.350000,-0.279470,0.733958,-0.363751,0.500887,-2866.202090,1010.327691,1483.586933
10603,88.358000,-0.279470,0.734732,-0.364530,0.499183,-2866.299906,1010.637424,1485.566419
10604,88.367000,-0.279665,0.735288,-0.364903,0.497981,-2866.322228,1010.940379,1487.543702
10605,88.375000,-0.280528,0.735491,-0.364835,0.497244,-2866.348512,1011.201398,1489.528462
10606,88.383000,-0.280941,0.735925,-0.365209,0.496094,-2866.451421,1011.407959,1491.597054
10607,88.392000,-0.281388,0.736539,-0.364806,0.495225,-2866.683077,1011.879716,1493.595327
10608,88.400000,-0.280907,0.737382,-0.365327,0.493857,-2866.765332,1012.168711,1495.708522
10609,88.408000,-0.279700,0.737742,-0.366274,0.493303,-2866.504857,1012.480541,1497.750159
10610,88.417000,-0.279464,0.738201,-0.366485,0.492593,-2866.444278,1012.773736,1499.845423
10611,88.425000,-0.280699,0.739277,-0.365930,0.490686,-2867.163943,1012.985900,1501.850559
10612,88.433000,-0.281419,0.739618,-0.365828,0.489836,-2867.428454,1013.092838,1503.930004
10613,88.442000,-0.281510,0.739984,-0.365987,0.489111,-2867.566223,1013.274161,1506.088464
10614,88.450000,-0.281243,0.740761,-0.365434,0.488501,-2867.755519,1013.707493,1508.092434
10615,88.458000,-0.281063,0.741933,-0.364707,0.487368,-2868.205911,1014.174930,1510.176995
10616,88.467000,-0.280590,0.742964,-0.364236,0.486421,-2868.606341,1014.666717,1512.168369
10617,88.475000,-0.280198,0.744055,-0.363944,0.485197,-2868.959424,1015.061388,1514.314206
10618,88.483000,-0.279456,0.745469,-0.363492,0.483792,-2869.452061,1015.520418,1516.307242
10619,88.492000,-0.279080,0.747115,-0.362894,0.481914,-2870.058053,1015.802917,1518.318372
10620,88.500000,-0.278499,0.748599,-0.362098,0.480544,-2870.592317,1016.048288,1520.350824
10621,88.508000,-0.278535,0.750691,-0.361001,0.478079,-2871.983931,1016.500367,1522.337121
10622,88.517000,-0.277322,0.752325,-0.360962,0.476242,-2872.620096,1016.889808,1524.423450
10623,88.525000,-0.275488,0.753235,-0.360876,0.475932,-2872.558227,1017.310089,1526.516856
10624,88.533000,-0.275563,0.754039,-0.359416,0.475720,-2872.455122,1017.575060,1528.862808
10625,88.542000,-0.274316,0.756101,-0.358348,0.473971,-2873.488242,1018.265032,1530.786010
10626,88.550000,-0.271162,0.757733,-0.358357,0.473172,-2874.164710,1019.320835,1532.363606
10627,88.558000,-0.270191,0.758459,-0.357650,0.473100,-2874.432547,1019.786825,1534.396165
10628,88.567000,-0.269034,0.759000,-0.356996,0.473385,-2874.620105,1020.257292,1536.454805
10629,88.575000,-0.268548,0.760583,-0.356062,0.471821,-2875.573602,1020.732771,1538.534799
10630,88.583000,-0.268074,0.762609,-0.356044,0.468825,-2876.757483,1020.985894,1540.886487
10631,88.592000,-0.266700,0.764756,-0.356529,0.465731,-2877.775881,1021.380958,1543.272009
10632,88.600000,-0.265916,0.766329,-0.357186,0.463084,-2878.238450,1021.269725,1545.978500
10633,88.608000,-0.265272,0.767655,-0.356734,0.461602,-2878.885160,1021.446639,1548.549162
10634,88.617000,-0.264591,0.769020,-0.355577,0.460615,-2879.399539,1021.708554,1551.121380
10635,88.625000,-0.263729,0.769972,-0.355169,0.459832,-2879.525849,1021.995866,1553.575845
10636,88.633000,-0.265845,0.769050,-0.354083,0.460992,-2879.652326,1021.618488,1555.965898
10637,88.642000,-0.267640,0.768279,-0.353233,0.461890,-2879.732667,1021.257416,1558.441030
10638,88.650000,-0.267635,0.769374,-0.352182,0.460872,-2880.232027,1021.517717,1560.909387
10639,88.658000,-0.267634,0.770452,-0.351423,0.459650,-2880.791310,1021.790636,1563.534082
10640,88.667000,-0.268316,0.771172,-0.350327,0.458881,-2881.311001,1022.114121,1566.004219
10641,88.675000,-0.268783,0.771818,-0.348623,0.458818,-2881.537415,1022.825350,1568.264840
10642,88.683000,-0.268333,0.773107,-0.347120,0.458051,-2881.936791,1023.605781,1570.634721
10643,88.692000,-0.268857,0.773594,-0.346817,0.457150,-2882.156805,1023.815425,1573.079534
10644,88.700000,-0.271171,0.774059,-0.345985,0.455624,-2882.833562,1023.753367,1575.604017
10645,88.708000,-0.272070,0.774272,-0.346164,0.454590,-2882.869563,1023.898722,1577.922991
10646,88.717000,-0.270122,0.775116,-0.347022,0.453657,-2882.704689,1024.754989,1580.170591
10647,88.725000,-0.268854,0.776395,-0.346617,0.452532,-2882.616619,1025.651194,1582.516002
10648,88.733000,-0.270693,0.776743,-0.345984,0.451320,-2882.739718,1025.809011,1585.004632
10649,88.742000,-0.273183,0.776713,-0.344953,0.450661,-2883.028692,1025.958791,1587.244585
10650,88.750000,-0.273816,0.776399,-0.344517,0.451152,-2882.518285,1026.455647,1589.536611
10651,88.758000,-0.274333,0.776928,-0.344045,0.450286,-2882.280250,1027.062205,1592.067353
10652,88.767000,-0.275712,0.776946,-0.343424,0.449887,-2882.149675,1027.438797,1594.412530
10653,88.775000,-0.278777,0.777111,-0.340917,0.449620,-2882.233118,1028.052406,1596.795900
10654,88.783000,-0.278168,0.778247,-0.340359,0.448453,-2881.858950,1029.134471,1599.205179
10655,88.792000,-0.277983,0.779346,-0.339975,0.446948,-2881.596696,1030.110591,1601.675845
10656,88.800000,-0.279846,0.779540,-0.338591,0.446498,-2881.239625,1030.775452,1604.115025
10657,88.808000,-0.282121,0.779231,-0.337095,0.446737,-2880.882885,1031.318625,1606.387051
10658,88.817000,-0.283336,0.779714,-0.336556,0.445530,-2880.701196,1031.724158,1608.857023
10659,88.825000,-0.282081,0.780820,-0.336602,0.444352,-2879.932350,1032.820794,1611.377123
10660,88.833000,-0.280823,0.782192,-0.337103,0.442352,-2879.475122,1033.751247,1613.843175
10661,88.842000,-0.280594,0.783127,-0.336797,0.441075,-2878.966523,1034.569720,1616.316097
10662,88.850000,-0.280680,0.783284,-0.336247,0.441160,-2878.238908,1035.309284,1618.658064
10663,88.858000,-0.281500,0.784386,-0.335655,0.439127,-2878.044182,1036.092600,1621.037536
10664,88.867000,-0.282506,0.785639,-0.332586,0.438576,-2877.824820,1037.333194,1623.038277
10665,88.875000,-0.283785,0.785895,-0.330498,0.438869,-2877.217157,1038.432004,1625.093779
10666,88.883000,-0.284861,0.786681,-0.330139,0.437029,-2876.909986,1039.201322,1627.278928
10667,88.892000,-0.284989,0.787017,-0.330108,0.436365,-2876.100919,1039.934632,1629.508624
10668,88.900000,-0.285530,0.787374,-0.331563,0.434259,-2875.640494,1040.363649,1631.769787
10669,88.908000,-0.284156,0.789351,-0.331171,0.431864,-2875.226687,1041.854772,1633.943890
10670,88.917000,-0.284017,0.790257,-0.330708,0.430651,-2874.642253,1043.004699,1636.006600
10671,88.925000,-0.284620,0.789688,-0.331247,0.430883,-2873.545475,1043.659648,1638.103889
10672,88.933000,-0.286016,0.790530,-0.331127,0.428499,-2873.255878,1044.462069,1640.142175
10673,88.942000,-0.285895,0.791385,-0.330384,0.427576,-2872.587116,1045.734528,1642.161787
10674,88.950000,-0.284844,0.790056,-0.333219,0.428532,-2870.654315,1046.043333,1644.126621
10675,88.958000,-0.284506,0.789876,-0.334303,0.428245,-2869.456999,1046.741608,1646.166535
10676,88.967000,-0.285216,0.789410,-0.334926,0.428145,-2868.434702,1047.470809,1648.163671
10677,88.975000,-0.286357,0.789888,-0.335356,0.426161,-2867.980501,1048.370376,1650.185916
10678,88.983000,-0.286339,0.790055,-0.335825,0.425494,-2866.957189,1049.462609,1651.891195
10679,88.992000,-0.285854,0.790929,-0.335267,0.424635,-2866.301417,1051.024080,1653.635504
10680,89.000000,-0.285129,0.791841,-0.334560,0.423980,-2865.443908,1052.684772,1655.453976
10681,89.008000,-0.284969,0.792097,-0.333800,0.424209,-2864.319100,1053.989998,1657.298739
10682,89.017000,-0.285271,0.792487,-0.334261,0.422912,-2863.320549,1055.161559,1659.246797
10683,89.025000,-0.286553,0.792827,-0.334288,0.421385,-2862.603770,1056.097815,1661.275936
10684,89.033000,-0.288212,0.792779,-0.334454,0.420209,-2861.788711,1056.817154,1663.277653
10685,89.042000,-0.288270,0.793672,-0.334987,0.418053,-2860.977852,1057.905254,1665.255506
10686,89.050000,-0.286488,0.795269,-0.335610,0.415737,-2860.178717,1059.496570,1667.324670
10687,89.058000,-0.286902,0.795633,-0.335091,0.415174,-2859.082151,1060.688658,1669.148001
10688,89.067000,-0.288284,0.795796,-0.334697,0.414220,-2858.164926,1061.544599,1671.113835
10689,89.075000,-0.288701,0.796005,-0.334053,0.414049,-2857.103877,1062.735375,1672.954316
10690,89.083000,-0.288759,0.796668,-0.333076,0.413520,-2856.056648,1063.988796,1674.751996
10691,89.092000,-0.288272,0.797645,-0.333237,0.411843,-2855.126501,1065.076860,1676.737360
10692,89.100000,-0.287783,0.798561,-0.332760,0.410794,-2853.999445,1066.323414,1678.669988
10693,89.108000,-0.287348,0.799781,-0.332949,0.408566,-2853.114308,1067.544629,1680.639312
10694,89.117000,-0.288388,0.801581,-0.333070,0.404183,-2852.508827,1068.684461,1682.705585
10695,89.125000,-0.288559,0.802600,-0.330062,0.404508,-2851.236595,1070.430333,1684.091619
10696,89.133000,-0.289418,0.802938,-0.325696,0.406756,-2849.662655,1072.360248,1685.087773
10697,89.142000,-0.289684,0.803399,-0.324892,0.406299,-2848.361248,1073.614494,1686.642329
10698,89.150000,-0.289309,0.804393,-0.325593,0.404032,-2847.406372,1074.668753,1688.485427
10699,89.158000,-0.288038,0.805192,-0.326199,0.402857,-2846.047832,1075.825331,1690.258746
10700,89.167000,-0.288436,0.805130,-0.329078,0.400349,-2844.880298,1076.015712,1692.295279
10701,89.175000,-0.288291,0.805542,-0.330380,0.398547,-2843.709891,1076.779260,1693.944115
10702,89.183000,-0.287862,0.806549,-0.330631,0.396608,-2842.580027,1077.931038,1695.603035
10703,89.192000,-0.288299,0.806902,-0.331242,0.395060,-2841.280770,1078.772329,1697.251952
10704,89.200000,-0.288936,0.807430,-0.331002,0.393715,-2839.819566,1079.741163,1698.850018
10705,89.208000,-0.290800,0.807134,-0.331864,0.392218,-2838.250808,1080.121693,1700.448232
10706,89.217000,-0.289928,0.805516,-0.334028,0.394350,-2835.145043,1080.926706,1701.236321
10707,89.225000,-0.289880,0.805919,-0.334942,0.392783,-2833.767049,1081.846691,1702.828942
10708,89.233000,-0.292426,0.805202,-0.334975,0.392338,-2832.067142,1082.588162,1704.355885
10709,89.242000,-0.292791,0.805507,-0.335416,0.391060,-2830.599344,1083.900757,1705.921006
10710,89.250000,-0.293225,0.806493,-0.335089,0.388978,-2829.340379,1085.448458,1707.523673
10711,89.258000,-0.293045,0.807355,-0.335940,0.386584,-2828.003274,1086.828583,1709.266534
10712,89.267000,-0.293460,0.808332,-0.334538,0.385440,-2826.609021,1088.749352,1710.736832
10713,89.275000,-0.293942,0.808729,-0.336223,0.382766,-2825.300373,1089.892147,1712.671064
10714,89.283000,-0.293852,0.809159,-0.335486,0.382571,-2823.524343,1091.775448,1714.174086
10715,89.292000,-0.295087,0.810358,-0.334563,0.379884,-2822.413157,1093.561803,1715.967179
10716,89.300000,-0.295433,0.811033,-0.334022,0.378648,-2820.752941,1095.356630,1717.819877
10717,89.308000,-0.296152,0.812222,-0.333167,0.376283,-2819.530434,1097.324384,1719.712523
10718,89.317000,-0.296793,0.813077,-0.331751,0.375181,-2817.926356,1099.458006,1721.537787
10719,89.325000,-0.297291,0.812911,-0.328716,0.377809,-2815.938329,1101.664048,1722.957570
10720,89.333000,-0.297574,0.812556,-0.324507,0.381965,-2813.602338,1104.332653,1723.968530
10721,89.342000,-0.297723,0.813429,-0.323133,0.381155,-2811.935891,1106.710332,1725.441159
10722,89.350000,-0.297811,0.813727,-0.322055,0.381362,-2809.436619,1109.001969,1726.963903
10723,89.358000,-0.297010,0.814564,-0.321145,0.380967,-2807.342253,1111.558381,1728.484055
10724,89.367000,-0.296536,0.815944,-0.320597,0.378840,-2805.553258,1114.155493,1729.921272
10725,89.375000,-0.299611,0.816294,-0.320408,0.375815,-2804.045112,1115.595406,1731.417834
10726,89.383000,-0.302201,0.817752,-0.317899,0.372687,-2803.251022,1117.911370,1732.783965
10727,89.392000,-0.303929,0.818606,-0.316823,0.370317,-2801.996575,1120.004835,1734.108376
10728,89.400000,-0.303860,0.817608,-0.316439,0.372897,-2798.928909,1121.806464,1735.167588
10729,89.408000,-0.304008,0.817510,-0.316159,0.373229,-2796.288686,1123.701372,1736.517927
10730,89.417000,-0.304884,0.818430,-0.315800,0.370794,-2794.185345,1125.698352,1738.161875
10731,89.425000,-0.304316,0.819188,-0.315587,0.369767,-2792.047491,1128.089925,1739.451756
10732,89.433000,-0.305062,0.820291,-0.315811,0.366502,-2790.593505,1130.199998,1740.850859
10733,89.442000,-0.306202,0.820178,-0.314602,0.366844,-2788.306235,1132.218560,1741.866739
10734,89.450000,-0.306883,0.821074,-0.312195,0.366327,-2786.314023,1134.763173,1743.109033
10735,89.458000,-0.306720,0.823229,-0.310206,0.363302,-2784.611402,1137.440944,1744.841735
10736,89.467000,-0.305564,0.824281,-0.310060,0.362015,-2782.219932,1139.702486,1746.370585
10737,89.475000,-0.306058,0.825990,-0.309122,0.358486,-2780.835274,1142.040592,1747.978096
10738,89.483000,-0.308280,0.826655,-0.306591,0.357222,-2779.014056,1144.104477,1749.416049
10739,89.492000,-0.308334,0.827635,-0.304585,0.356620,-2777.085211,1146.797994,1750.698735
