Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 1 Diff 0_solved,Total Exported Frames,13513,5m,Take Notes,120.000000,Capture Start Time,2026-05-09 05.19.01.325,Capture Start Frame,2477408,Total Frames in Take,13513,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
77,0.642000,-0.027850,-0.949280,0.308676,-0.053021,-3987.595913,1206.195484,-2869.196828,0.008793,-0.697315,0.011970,0.716611,-28.782762,1555.444200,998.735559
78,0.650000,-0.031089,-0.947974,0.310361,-0.063678,-3983.012779,1206.518304,-2867.495623,0.008795,-0.697314,0.011952,0.716612,-28.780986,1555.453360,998.732792
79,0.658000,-0.035308,-0.946668,0.311830,-0.073043,-3978.409234,1206.998004,-2865.462070,0.008765,-0.697295,0.011960,0.716631,-28.777936,1555.458860,998.742473
80,0.667000,-0.037518,-0.944314,0.316241,-0.082794,-3974.046269,1206.334022,-2863.295760,0.008779,-0.697293,0.011964,0.716632,-28.778967,1555.458579,998.744902
81,0.675000,-0.040432,-0.942270,0.319216,-0.092705,-3969.610416,1206.375594,-2860.987568,0.008841,-0.697337,0.011942,0.716590,-28.773350,1555.453970,998.732831
82,0.683000,-0.042658,-0.941076,0.319377,-0.102731,-3965.303259,1207.143873,-2858.594431,0.008808,-0.697319,0.011956,0.716607,-28.781985,1555.451010,998.734216
83,0.692000,-0.046576,-0.939717,0.320937,-0.108453,-3961.662443,1208.118541,-2855.835968,0.008778,-0.697318,0.011930,0.716609,-28.775089,1555.461631,998.737320
84,0.700000,-0.049077,-0.938752,0.320940,-0.115473,-3958.000072,1209.349161,-2853.198187,0.008788,-0.697319,0.011925,0.716608,-28.780202,1555.462863,998.740054
85,0.708000,-0.052811,-0.937367,0.322697,-0.120088,-3954.758038,1210.451851,-2850.338372,0.008818,-0.697325,0.011959,0.716601,-28.779454,1555.457059,998.735286
86,0.717000,-0.053259,-0.936712,0.321310,-0.128425,-3951.185734,1211.764912,-2847.642762,0.008798,-0.697308,0.011949,0.716618,-28.776380,1555.459553,998.741690
