meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_kern_10deg;delta_lux_kern_10deg;error_pct_kern_10deg;error_stops_kern_10deg;calculated_lux_kern_5deg;delta_lux_kern_5deg;error_pct_kern_5deg;error_stops_kern_5deg;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
16913;157.0000;195.9102;38.9102;24.7836;0.3194;3.6496;28.048;-3299.282715;1630.057251;-617.939453;0.078957;-0.541478;0.021373;-0.836726;151.8441;-5.1559;-3.2840;-0.0482;169.6185;12.6185;8.0373;0.1115;164.2901;7.2901;4.6433;0.0655;156.2745;-0.7255;-0.4621;-0.0067
16960;167.0000;229.5363;62.5363;37.4469;0.4589;3.8796;24.825;-3596.529541;1610.750732;-523.027954;0.057819;-0.563287;0.026527;-0.823809;157.0047;-9.9953;-5.9852;-0.0890;166.9149;-0.0851;-0.0509;-0.0007;170.9735;3.9735;2.3794;0.0339;168.0537;1.0537;0.6310;0.0091
17003;197.0000;283.0840;86.0840;43.6975;0.5230;3.9217;19.389;-3765.951904;1608.760132;-187.650925;0.048996;-0.605647;-0.004734;-0.794209;265.4186;68.4186;34.7302;0.4301;184.6763;-12.3237;-6.2557;-0.0932;197.5167;0.5167;0.2623;0.0038;213.0939;16.0939;8.1695;0.1133
17040;207.0000;293.3409;86.3409;41.7106;0.5029;3.9868;15.500;-3900.307861;1557.375000;48.262894;0.030908;-0.636788;0.028219;-0.769902;218.9810;11.9810;5.7879;0.0812;190.4628;-16.5372;-7.9890;-0.1201;205.2468;-1.7532;-0.8470;-0.0123;210.5612;3.5612;1.7204;0.0246
17084;227.0000;311.5297;84.5297;37.2377;0.4567;3.8897;13.122;-3831.696533;1296.980957;223.458878;0.160648;-0.653393;0.197282;-0.712986;85.9101;-141.0899;-62.1541;-1.4018;203.4776;-23.5224;-10.3623;-0.1578;218.4843;-8.5157;-3.7514;-0.0552;225.5831;-1.4169;-0.6242;-0.0090
17108;227.0000;337.6846;110.6846;48.7597;0.5730;3.7483;12.253;-3694.186279;1085.168213;369.285248;0.265863;-0.634323;0.237370;-0.686008;393.8708;166.8708;73.5113;0.7950;223.0166;-3.9834;-1.7548;-0.0255;237.9921;10.9921;4.8423;0.0682;246.9396;19.9396;8.7840;0.1215
17163;237.0000;345.0044;108.0044;45.5715;0.5417;3.6103;12.878;-3533.533691;792.879028;579.871338;0.436941;-0.650360;0.212014;-0.584093;377.9160;140.9160;59.4582;0.6732;228.7847;-8.2153;-3.4664;-0.0509;243.4947;6.4947;2.7404;0.0390;250.8595;13.8595;5.8479;0.0820
17185;257.0000;367.8637;110.8637;43.1376;0.5174;3.4912;13.731;-3401.218994;724.701843;635.418396;0.454948;-0.641311;0.207618;-0.581925;316.4816;59.4816;23.1446;0.3004;243.3477;-13.6523;-5.3122;-0.0787;259.3332;2.3332;0.9079;0.0130;265.6869;8.6869;3.3801;0.0480
17222;257.0000;384.9099;127.9099;49.7704;0.5828;3.4130;14.503;-3306.243652;624.786438;777.594727;0.504289;-0.615057;0.243211;-0.555199;235.2931;-21.7069;-8.4462;-0.1273;254.7539;-2.2461;-0.8740;-0.0127;271.5110;14.5110;5.6463;0.0792;276.2009;19.2009;7.4712;0.1039
17244;277.0000;403.2055;126.2055;45.5616;0.5416;3.3138;16.261;-3176.944824;525.576843;861.565857;0.529979;-0.597570;0.222324;-0.559110;293.6071;16.6071;5.9954;0.0840;266.0941;-10.9059;-3.9372;-0.0579;284.9716;7.9716;2.8778;0.0409;287.3571;10.3571;3.7390;0.0530
17275;277.0000;425.2527;148.2527;53.5208;0.6184;3.2045;17.931;-3040.437012;459.269501;914.014954;0.533836;-0.582916;0.217547;-0.572627;305.1761;28.1761;10.1719;0.1398;281.3658;4.3658;1.5761;0.0226;303.3632;26.3632;9.5174;0.1312;310.8557;33.8557;12.2223;0.1664
17297;317.0000;459.4652;142.4652;44.9417;0.5355;3.1150;17.465;-2963.243652;506.069183;970.979919;0.543239;-0.562333;0.232292;-0.578544;334.0007;17.0007;5.3630;0.0754;303.9679;-13.0321;-4.1111;-0.0606;327.0094;10.0094;3.1575;0.0448;332.4546;15.4546;4.8753;0.0687
17350;317.0000;374.4821;57.4821;18.1332;0.2404;3.2019;9.620;-3166.105225;915.035645;928.211426;0.326364;-0.695160;0.485688;-0.417548;322.5495;5.5495;1.7506;0.0250;254.2157;-62.7843;-19.8058;-0.3184;266.7026;-50.2974;-15.8667;-0.2493;282.9365;-34.0635;-10.7456;-0.1640
